filename,person,film_brand,film_type,film_label,split
ilford_hp5_2025_dc_0018.png,none,ilford,hp5,hp5,train
cinestill_800t_2023_dc_0010.jpg,{'longwei'},cinestill,800t,other_color,train
kodak_e100_2025_chicago_0016.png,none,kodak,e100,e100,train
kodak_5207_2020_shanghai_0023.png,none,kodak,5207,other_color,train
fuji_velvia50_2025_dc_0029.png,none,fuji,velvia50,other_color,train
kodak_5207_2020_shanghai_0021.png,none,kodak,5207,other_color,train
ilford_delta100_2021_shanghai_0013.png,none,ilford,delta100,other_bw,train
ilford_hp5_2023_charleston_0019.jpg,none,ilford,hp5,hp5,train
cinestill_800t_2023_charleston_0010.jpg,none,cinestill,800t,other_color,train
ilford_hp5_2023_charleston_0034.jpg,none,ilford,hp5,hp5,train
kodak_400tmax_2023_dc_0015.jpg,none,kodak,400tmax,other_bw,train
ilford_hp5_2024_nyc_0022.tif,{'yimeng'},ilford,hp5,hp5,train
fuji_100_2020_shanghai_0005.png,none,fuji,100,other_color,train
ilford_delta100_2021_shanghai_0034.png,{'yu'},ilford,delta100,other_bw,train
kodak_e100_2024_dc-sakura_0018.jpg,{'yimeng'},kodak,e100,e100,train
kodak_e100_2024_dc-snow_0012.jpg,none,kodak,e100,e100,train
kodak_portra160_2021_hefei_0027.png,none,kodak,portra160,portra,train
ilford_hp5_2021_shenzhen-1_0009.png,none,ilford,hp5,hp5,train
ilford_hp5_2024_nyc_0034.tif,{'yimeng'},ilford,hp5,hp5,train
fuji_velvia50_2025_dc_0016.png,none,fuji,velvia50,other_color,train
ilford_hp5_2020_shanghai_0002.png,none,ilford,hp5,hp5,train
kodak_100tmax_2021_hefei_0001.png,none,kodak,100tmax,other_bw,train
kodak_portra800_2023_dc_0035.jpg,{'longwei'},kodak,portra800,portra,train
ilford_delta_100_2023_dc_0034.jpg,none,ilford,delta,other_bw,train
fuji_100_2020_shanghai_0003.png,{'yu'},fuji,100,other_color,train
ilford_hp5_2023_dc-the-whalf_0036.jpg,none,ilford,hp5,hp5,train
kodak_e100_2024_dc-sakura_0011.jpg,none,kodak,e100,e100,train
kodak_portra160_2022_huangshan_0031.png,none,kodak,portra160,portra,train
kodak_e100_2025_chicago_0001.png,none,kodak,e100,e100,train
ilford_hp5_2023_dc-the-whalf_0038.jpg,none,ilford,hp5,hp5,train
kodak_5219_2020_shanghai_0016.png,"{'longwei', 'yu'}",kodak,5219,other_color,train
showa_400_2025_spy-museum_0002.png,{'yimeng'},showa,400,other_color,train
kodak_portra160_2024_tidal-basin-2_0002.jpg,none,kodak,portra160,portra,train
ilford_delta3200_2020_shanghai_0022.png,none,ilford,delta3200,other_bw,train
harman_phoenix200_2024_dc_0018.tif,none,harman,phoenix200,other_color,train
ilford_delta3200_2020_shanghai_0026.png,none,ilford,delta3200,other_bw,train
ilford_delta3200_2020_shanghai_0006.png,none,ilford,delta3200,other_bw,train
ilford_pan100_2020_shanghai_0018.png,none,ilford,pan100,other_bw,train
kodak_portra160_2024_tidal-basin-1_0012.jpg,none,kodak,portra160,portra,train
ilford_delta3200_2020_shanghai_0030.png,none,ilford,delta3200,other_bw,train
ilford_hp5_2023_savannah_0034.jpg,none,ilford,hp5,hp5,train
kodak_portra400_2020_nanjing_0020.png,none,kodak,portra400,portra,train
cinestill_800t_2023_charleston_0025.jpg,none,cinestill,800t,other_color,train
ilford_hp5_2024_dc-eclipse_0018.jpg,none,ilford,hp5,hp5,train
ilford_delta_100_2023_dc_0020.jpg,none,ilford,delta,other_bw,train
ilford_delta400_2021_hefei_0003.png,{'longwei'},ilford,delta400,other_bw,train
ilford_hp5_2024_nyc_0019.tif,{'yimeng'},ilford,hp5,hp5,train
ilford_hp5_2023_dc-the-whalf_0030.jpg,none,ilford,hp5,hp5,train
kodak_400tx_2020_shanghai_0023.png,{'yu'},kodak,400tx,other_bw,train
kodak_100tmax_2021_hefei_0015.png,{'parents'},kodak,100tmax,other_bw,train
ilford_hp5_2025_dc_0009.png,none,ilford,hp5,hp5,train
kodak_5219_2024_nyc_0051.tif,none,kodak,5219,other_color,train
ilford_hp5_2024_nyc_0016.tif,none,ilford,hp5,hp5,train
ilford_hp5_2020_nanjing_0020.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-1_0020.jpg,none,kodak,portra160,portra,train
ilford_hp5_2021_nanshan_0016.png,none,ilford,hp5,hp5,train
ilford_hp5_2025_dc_0026.png,{'yimeng'},ilford,hp5,hp5,train
ilford_hp5_2023_charleston_0012.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2024_nyc_0020.tif,{'yimeng'},ilford,hp5,hp5,train
ilford_delta100_2021_shanghai_0022.png,none,ilford,delta100,other_bw,train
kodak_portra400_2020_shanghai_0009.png,none,kodak,portra400,portra,train
kodak_5207_2020_shanghai_0030.png,none,kodak,5207,other_color,train
ilford_hp5_2023_savannah_0022.jpg,none,ilford,hp5,hp5,train
cinestill_800t_2023_dc_0032.jpg,none,cinestill,800t,other_color,train
ilford_hp5_2021_nanshan_0001.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-1_0025.jpg,none,kodak,portra160,portra,train
kodak_e100_2024_dc-sakura_0028.jpg,none,kodak,e100,e100,train
ilford_delta_100_2023_dc_0010.jpg,none,ilford,delta,other_bw,train
kodak_5219_2024_nyc_0011.tif,none,kodak,5219,other_color,train
kodak_400tx_2020_shanghai_0018.png,none,kodak,400tx,other_bw,train
ilford_hp5_2023_savannah_0023.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2021_shenzhen-2_0032.png,none,ilford,hp5,hp5,train
showa_400_2025_spy-museum_0019.png,{'yimeng'},showa,400,other_color,train
ilford_pan100_2020_shanghai_0015.png,{'longwei'},ilford,pan100,other_bw,train
cinestill_800t_2023_dc_0009.jpg,none,cinestill,800t,other_color,train
ilford_delta400_2021_hefei_0024.png,none,ilford,delta400,other_bw,train
kodak_portra400_2020_nanjing_0038.png,none,kodak,portra400,portra,train
ilford_hp5_2021_shenzhen-2_0030.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-1_0034.jpg,none,kodak,portra160,portra,train
cinestill_800t_2023_dc_0034.jpg,none,cinestill,800t,other_color,train
kodak_5219_2024_nyc_0013.tif,none,kodak,5219,other_color,train
ilford_hp5_2020_shanghai_0006.png,none,ilford,hp5,hp5,train
ilford_delta_100_2023_dc_0011.jpg,none,ilford,delta,other_bw,train
kodak_400tmax_2021_guangzhou_0006.png,{'longwei'},kodak,400tmax,other_bw,train
kodak_5219_2024_nyc_0038.tif,{'yimeng'},kodak,5219,other_color,train
ilford_hp5_2024_nyc_0003.tif,none,ilford,hp5,hp5,train
kodak_5207_2020_shanghai_0014.png,none,kodak,5207,other_color,train
cinestill_800t_2023_charleston_0017.jpg,none,cinestill,800t,other_color,train
kodak_portra160_2024_tidal-basin-2_0010.jpg,none,kodak,portra160,portra,train
kodak_5207_2020_shanghai_0008.png,none,kodak,5207,other_color,train
ilford_hp5_2021_wuhan_0033.png,none,ilford,hp5,hp5,train
kodak_e100_2023_charleston_0005.tif,{'yimeng'},kodak,e100,e100,train
kodak_e100_2025_chicago_0014.png,none,kodak,e100,e100,train
kodak_e100_2024_dc-snow_0025.jpg,none,kodak,e100,e100,train
kodak_e100_2025_nyc_0016.png,none,kodak,e100,e100,train
kodak_100tmax_2021_hefei_0011.png,none,kodak,100tmax,other_bw,train
kodak_portra800_2021_wuhan_0032.png,none,kodak,portra800,portra,train
kodak_100tmax_2021_hefei_0002.png,{'parents'},kodak,100tmax,other_bw,train
fuji_velvia50_2025_dc_0019.png,{'yimeng'},fuji,velvia50,other_color,train
ilford_hp5_2023_dc-the-whalf_0017.jpg,none,ilford,hp5,hp5,train
kodak_portra160_2022_huangshan_0017.png,none,kodak,portra160,portra,train
ilford_hp5_2021_nanshan_0003.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_charleston_0001.jpg,none,ilford,hp5,hp5,train
kodak_portra800_2023_dc_0018.jpg,{'yimeng'},kodak,portra800,portra,train
kodak_e100_2024_nyc_0021.tif,none,kodak,e100,e100,train
ilford_hp5_2024_dc_0026.tif,none,ilford,hp5,hp5,train
kodak_portra160_2024_dc_0001.jpg,none,kodak,portra160,portra,train
kodak_5219_2024_nyc_0061.tif,none,kodak,5219,other_color,train
ilford_hp5_2023_havana_0012.jpg,none,ilford,hp5,hp5,train
kodak_e100_2025_nyc_0004.png,{'parents'},kodak,e100,e100,train
ilford_hp5_2021_nanshan_0007.png,none,ilford,hp5,hp5,train
ilford_hp5_2021_nanshan_0017.png,none,ilford,hp5,hp5,train
kodak_400tmax_2023_dc_0017.jpg,none,kodak,400tmax,other_bw,train
kodak_portra160_2021_hefei_0019.png,none,kodak,portra160,portra,train
kodak_5222_2020_hefei_0017.png,none,kodak,5222,other_bw,train
kodak_portra400_2020_nanjing_0028.png,none,kodak,portra400,portra,train
kodak_e100_2023_charleston_0010.tif,none,kodak,e100,e100,train
kodak_portra400_2020_shanghai_0022.png,none,kodak,portra400,portra,train
fuji_velvia50_2025_dc_0002.png,{'yimeng'},fuji,velvia50,other_color,train
kodak_portra400_2020_nanjing_0032.png,none,kodak,portra400,portra,train
ilford_delta100_2021_shanghai_0026.png,none,ilford,delta100,other_bw,train
kodak_portra800_2021_wuhan_0001.png,none,kodak,portra800,portra,train
kodak_5207_2020_shanghai_0020.png,none,kodak,5207,other_color,train
kodak_portra800_2023_dc_0027.jpg,none,kodak,portra800,portra,train
ilford_hp5_2021_nanshan_0025.png,none,ilford,hp5,hp5,train
ilford_hp5_2024_nyc_0026.tif,none,ilford,hp5,hp5,train
kodak_5207_2020_shanghai_0007.png,none,kodak,5207,other_color,train
ilford_delta100_2021_shanghai_0006.png,{'yu'},ilford,delta100,other_bw,train
kodak_portra800_2021_wuhan_0008.png,none,kodak,portra800,portra,train
kodak_5207_2023_east-coast_0029.tif,none,kodak,5207,other_color,train
kodak_portra160_2024_dc-sakura_0031.jpg,none,kodak,portra160,portra,train
ilford_delta400_2021_hefei_0009.png,none,ilford,delta400,other_bw,train
kodak_e100_2024_dc-sakura_0007.jpg,"{'longwei', 'yimeng'}",kodak,e100,e100,train
kodak_400tx_2020_shanghai_0024.png,none,kodak,400tx,other_bw,train
kodak_portra400_2020_nanjing_0013.png,none,kodak,portra400,portra,train
ilford_delta100_2021_shanghai_0016.png,none,ilford,delta100,other_bw,train
kodak_5207_2020_shanghai_0026.png,none,kodak,5207,other_color,train
fuji_velvia50_2025_dc_0018.png,{'yimeng'},fuji,velvia50,other_color,train
kodak_portra800_2023_dc_0028.jpg,none,kodak,portra800,portra,train
ilford_hp5_2021_shenzhen-1_0023.png,none,ilford,hp5,hp5,train
kodak_e100_2023_charleston_0009.tif,none,kodak,e100,e100,train
kodak_e100_2024_nyc_0002.tif,{'yimeng'},kodak,e100,e100,train
kodak_portra800_2023_dc_0032.jpg,none,kodak,portra800,portra,train
ilford_hp5_2024_dc_0008.tif,none,ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-2_0011.jpg,none,kodak,portra160,portra,train
kodak_400tx_2020_shanghai_0003.png,none,kodak,400tx,other_bw,train
kodak_400tmax_2023_dc_0022.jpg,none,kodak,400tmax,other_bw,train
kodak_portra160_2024_dc-sakura_0023.jpg,none,kodak,portra160,portra,train
kodak_e100_2023_charleston_0029.tif,{'yimeng'},kodak,e100,e100,train
kodak_400tmax_2021_guangzhou_0015.png,none,kodak,400tmax,other_bw,train
ilford_hp5_2023_charleston_0033.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2024_dc-eclipse_0026.jpg,none,ilford,hp5,hp5,train
kodak_portra160_2021_shanghai_0020.png,none,kodak,portra160,portra,train
kodak_5207_2020_shanghai_0036.png,none,kodak,5207,other_color,train
kodak_e100_2024_nyc_0015.tif,{'yimeng'},kodak,e100,e100,train
cinestill_800t_2023_dc_0035.jpg,none,cinestill,800t,other_color,train
ilford_hp5_2021_nanshan_0021.png,none,ilford,hp5,hp5,train
kodak_5207_2020_shanghai_0035.png,none,kodak,5207,other_color,train
showa_400_2025_spy-museum_0027.png,{'yimeng'},showa,400,other_color,train
fuji_100_2020_shanghai_0006.png,none,fuji,100,other_color,train
kodak_e100_2024_nyc_0027.tif,none,kodak,e100,e100,train
ilford_delta400_2021_hefei_0004.png,{'longwei'},ilford,delta400,other_bw,train
kodak_portra160_2022_huangshan_0007.png,{'parents'},kodak,portra160,portra,train
kodak_portra800_2021_wuhan_0015.png,none,kodak,portra800,portra,train
ilford_hp5_2024_nyc_0023.tif,none,ilford,hp5,hp5,train
ilford_hp5_2023_charleston_0023.jpg,none,ilford,hp5,hp5,train
kodak_portra160_2021_hefei_0014.png,none,kodak,portra160,portra,train
ilford_hp5_2025_dc_0028.png,{'yimeng'},ilford,hp5,hp5,train
kodak_portra160_2024_dc_0035.jpg,none,kodak,portra160,portra,train
kodak_portra400_2020_shanghai_0012.png,none,kodak,portra400,portra,train
kodak_e100_2025_chicago_0020.png,{'yimeng'},kodak,e100,e100,train
ilford_hp5_2020_nanjing_0022.png,none,ilford,hp5,hp5,train
kodak_5219_2024_nyc_0016.tif,none,kodak,5219,other_color,train
kodak_400tmax_2021_guangzhou_0023.png,none,kodak,400tmax,other_bw,train
kodak_portra160_2024_dc-sakura_0017.jpg,{'yimeng'},kodak,portra160,portra,train
kodak_portra160_2024_tidal-basin-2_0032.jpg,none,kodak,portra160,portra,train
kodak_400tmax_2023_dc_0024.jpg,none,kodak,400tmax,other_bw,train
kodak_e100_2024_dc-sakura_0025.jpg,{'yimeng'},kodak,e100,e100,train
kodak_portra160_2024_tidal-basin-2_0001.jpg,{'yimeng'},kodak,portra160,portra,train
fuji_velvia50_2025_dc_0001.png,none,fuji,velvia50,other_color,train
ilford_hp5_2023_havana_0015.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2024_dc-eclipse_0017.jpg,none,ilford,hp5,hp5,train
kodak_5222_2020_hefei_0022.png,none,kodak,5222,other_bw,train
ilford_hp5_2024_nyc_0029.tif,none,ilford,hp5,hp5,train
kodak_400tx_2020_shanghai_0025.png,none,kodak,400tx,other_bw,train
kodak_portra160_2024_tidal-basin-1_0007.jpg,none,kodak,portra160,portra,train
ilford_hp5_2024_nyc_0008.tif,none,ilford,hp5,hp5,train
ilford_hp5_2023_dc-the-whalf_0037.jpg,none,ilford,hp5,hp5,train
kodak_e100_2023_charleston_0036.tif,{'longwei'},kodak,e100,e100,train
kodak_5219_2024_nyc_0028.tif,none,kodak,5219,other_color,train
kodak_e100_2024_dc-sakura_0017.jpg,{'yimeng'},kodak,e100,e100,train
kodak_e100_2024_nyc_0006.tif,none,kodak,e100,e100,train
ilford_hp5_2023_savannah_0038.jpg,none,ilford,hp5,hp5,train
ilford_pan100_2020_shanghai_0020.png,none,ilford,pan100,other_bw,train
ilford_hp5_2023_charleston_0022.jpg,none,ilford,hp5,hp5,train
cinestill_800t_2023_dc_0028.jpg,none,cinestill,800t,other_color,train
kodak_portra160_2021_hefei_0029.png,{'parents'},kodak,portra160,portra,train
kodak_5219_2024_nyc_0053.tif,{'yimeng'},kodak,5219,other_color,train
ilford_hp5_2023_dc-the-whalf_0022.jpg,{'yimeng'},ilford,hp5,hp5,train
kodak_100tmax_2021_hefei_0022.png,none,kodak,100tmax,other_bw,train
ilford_hp5_2021_shenzhen-2_0028.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_dc-the-whalf_0008.jpg,none,ilford,hp5,hp5,train
harman_phoenix200_2024_dc_0028.tif,none,harman,phoenix200,other_color,train
kodak_portra160_2024_tidal-basin-2_0034.jpg,{'yimeng'},kodak,portra160,portra,train
ilford_delta3200_2020_shanghai_0024.png,none,ilford,delta3200,other_bw,train
kodak_5207_2020_shanghai_0002.png,none,kodak,5207,other_color,train
ilford_pan100_2020_shanghai_0025.png,none,ilford,pan100,other_bw,train
kodak_5219_2020_shanghai_0007.png,"{'longwei', 'yu'}",kodak,5219,other_color,train
kodak_100tmax_2021_hefei_0004.png,none,kodak,100tmax,other_bw,train
ilford_delta3200_2020_shanghai_0027.png,none,ilford,delta3200,other_bw,train
ilford_hp5_2023_dc-the-whalf_0019.jpg,none,ilford,hp5,hp5,train
kodak_portra160_2024_dc_0012.jpg,none,kodak,portra160,portra,train
ilford_hp5_2024_nyc_0021.tif,{'yimeng'},ilford,hp5,hp5,train
kodak_portra800_2021_wuhan_0019.png,none,kodak,portra800,portra,train
showa_400_2025_spy-museum_0022.png,{'yimeng'},showa,400,other_color,train
ilford_delta400_2021_hefei_0015.png,none,ilford,delta400,other_bw,train
ilford_hp5_2021_shenzhen-2_0011.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_dc-the-whalf_0025.jpg,none,ilford,hp5,hp5,train
ilford_pan100_2020_shanghai_0007.png,none,ilford,pan100,other_bw,train
kodak_portra160_2024_tidal-basin-1_0001.jpg,none,kodak,portra160,portra,train
ilford_hp5_2021_shenzhen-2_0012.png,none,ilford,hp5,hp5,train
ilford_hp5_2021_shenzhen-2_0010.png,none,ilford,hp5,hp5,train
ilford_hp5_2024_dc-eclipse_0019.jpg,none,ilford,hp5,hp5,train
fuji_velvia50_2025_dc_0023.png,{'yimeng'},fuji,velvia50,other_color,train
ilford_delta_100_2023_dc_0027.jpg,none,ilford,delta,other_bw,train
ilford_hp5_2023_savannah_0030.jpg,none,ilford,hp5,hp5,train
cinestill_800t_2023_dc_0012.jpg,none,cinestill,800t,other_color,train
ilford_hp5_2023_charleston_0036.jpg,none,ilford,hp5,hp5,train
kodak_5219_2024_nyc_0062.tif,none,kodak,5219,other_color,train
ilford_pan100_2020_shanghai_0014.png,{'longwei'},ilford,pan100,other_bw,train
kodak_e100_2025_chicago_0011.png,none,kodak,e100,e100,train
kodak_e100_2024_dc-sakura_0027.jpg,none,kodak,e100,e100,train
kodak_e100_2025_nyc_0001.png,none,kodak,e100,e100,train
kodak_portra800_2023_dc_0014.jpg,none,kodak,portra800,portra,train
ilford_delta400_2023_dc_0014.jpg,{'yimeng'},ilford,delta400,other_bw,train
kodak_e100_2025_nyc_0027.png,{'parents'},kodak,e100,e100,train
kodak_5207_2023_east-coast_0005.tif,none,kodak,5207,other_color,train
ilford_hp5_2024_dc_0012.tif,none,ilford,hp5,hp5,train
kodak_5207_2023_east-coast_0013.tif,none,kodak,5207,other_color,train
kodak_portra160_2021_shanghai_0008.png,{'longwei'},kodak,portra160,portra,train
ilford_hp5_2025_dc_0011.png,none,ilford,hp5,hp5,train
kodak_portra160_2022_huangshan_0023.png,none,kodak,portra160,portra,train
ilford_hp5_2024_dc-eclipse_0027.jpg,none,ilford,hp5,hp5,train
kodak_e100_2024_flushing_0022.tif,{'yimeng'},kodak,e100,e100,train
ilford_delta400_2021_hefei_0012.png,{'parents'},ilford,delta400,other_bw,train
kodak_e100_2024_dc-snow_0005.jpg,{'yimeng'},kodak,e100,e100,train
harman_phoenix200_2024_dc_0032.tif,{'longwei'},harman,phoenix200,other_color,train
kodak_portra800_2023_dc_0006.jpg,{'yimeng'},kodak,portra800,portra,train
kodak_e100_2023_charleston_0020.tif,none,kodak,e100,e100,train
showa_400_2025_spy-museum_0008.png,{'yimeng'},showa,400,other_color,train
ilford_hp5_2021_wuhan_0018.png,none,ilford,hp5,hp5,train
kodak_5219_2024_nyc_0001.tif,{'yimeng'},kodak,5219,other_color,train
kodak_portra160_2022_huangshan_0005.png,none,kodak,portra160,portra,train
kodak_portra160_2022_huangshan_0004.png,none,kodak,portra160,portra,train
kodak_portra160_2024_dc-sakura_0029.jpg,{'yimeng'},kodak,portra160,portra,train
harman_phoenix200_2024_dc_0004.tif,none,harman,phoenix200,other_color,train
ilford_hp5_2024_dc-eclipse_0023.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2021_nanshan_0006.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_dc-sakura_0025.jpg,{'yimeng'},kodak,portra160,portra,train
kodak_400tx_2020_shanghai_0028.png,none,kodak,400tx,other_bw,train
kodak_portra800_2023_dc_0023.jpg,none,kodak,portra800,portra,train
kodak_e100_2024_flushing_0002.tif,{'yimeng'},kodak,e100,e100,train
cinestill_800t_2023_charleston_0018.jpg,none,cinestill,800t,other_color,train
kodak_e100_2024_flushing_0026.tif,{'yimeng'},kodak,e100,e100,train
kodak_e100_2024_dc-snow_0013.jpg,{'yimeng'},kodak,e100,e100,train
kodak_portra400_2020_shanghai_0005.png,none,kodak,portra400,portra,train
kodak_portra400_2020_nanjing_0010.png,none,kodak,portra400,portra,train
kodak_400tmax_2021_guangzhou_0009.png,none,kodak,400tmax,other_bw,train
kodak_400tmax_2021_guangzhou_0024.png,none,kodak,400tmax,other_bw,train
ilford_pan100_2020_shanghai_0002.png,{'yu'},ilford,pan100,other_bw,train
cinestill_800t_2023_charleston_0011.jpg,none,cinestill,800t,other_color,train
kodak_portra400_2020_shanghai_0001.png,{'longwei'},kodak,portra400,portra,train
kodak_e100_2024_flushing_0016.tif,none,kodak,e100,e100,train
ilford_hp5_2023_dc-the-whalf_0012.jpg,none,ilford,hp5,hp5,train
kodak_5207_2023_east-coast_0004.tif,none,kodak,5207,other_color,train
kodak_e100_2025_nyc_0005.png,{'parents'},kodak,e100,e100,train
ilford_pan100_2020_shanghai_0004.png,none,ilford,pan100,other_bw,train
kodak_400tmax_2023_dc_0006.jpg,none,kodak,400tmax,other_bw,train
kodak_e100_2024_dc-snow_0014.jpg,{'yimeng'},kodak,e100,e100,train
kodak_portra160_2021_shanghai_0024.png,none,kodak,portra160,portra,train
ilford_hp5_2021_shenzhen-2_0021.png,none,ilford,hp5,hp5,train
kodak_portra400_2020_nanjing_0027.png,none,kodak,portra400,portra,train
ilford_hp5_2024_dc_0013.tif,none,ilford,hp5,hp5,train
kodak_e100_2023_charleston_0021.tif,none,kodak,e100,e100,train
kodak_e100_2024_flushing_0004.tif,none,kodak,e100,e100,train
kodak_portra160_2021_shanghai_0006.png,none,kodak,portra160,portra,train
kodak_portra800_2021_wuhan_0018.png,none,kodak,portra800,portra,train
kodak_e100_2024_flushing_0012.tif,{'yimeng'},kodak,e100,e100,train
ilford_hp5_2021_nanshan_0010.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_dc_0013.jpg,{'yimeng'},kodak,portra160,portra,train
kodak_e100_2024_dc-sakura_0015.jpg,{'yimeng'},kodak,e100,e100,train
kodak_5219_2024_nyc_0045.tif,none,kodak,5219,other_color,train
ilford_hp5_2020_nanjing_0011.png,none,ilford,hp5,hp5,train
ilford_hp5_2021_nanshan_0026.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_dc-the-whalf_0002.jpg,none,ilford,hp5,hp5,train
kodak_portra400_2020_nanjing_0007.png,none,kodak,portra400,portra,train
kodak_portra160_2024_dc_0018.jpg,none,kodak,portra160,portra,train
cinestill_800t_2023_charleston_0027.jpg,none,cinestill,800t,other_color,train
ilford_delta400_2023_dc_0016.jpg,none,ilford,delta400,other_bw,train
ilford_hp5_2023_savannah_0035.jpg,{'yimeng'},ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-1_0032.jpg,{'yimeng'},kodak,portra160,portra,train
ilford_hp5_2021_wuhan_0020.png,none,ilford,hp5,hp5,train
ilford_hp5_2024_dc_0001.tif,none,ilford,hp5,hp5,train
ilford_pan100_2020_shanghai_0005.png,none,ilford,pan100,other_bw,train
kodak_400tmax_2023_dc_0028.jpg,none,kodak,400tmax,other_bw,train
ilford_hp5_2023_havana_0014.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2020_shanghai_0007.png,none,ilford,hp5,hp5,train
kodak_portra160_2022_huangshan_0012.png,none,kodak,portra160,portra,train
ilford_delta400_2021_hefei_0025.png,none,ilford,delta400,other_bw,train
fuji_100_2020_shanghai_0015.png,none,fuji,100,other_color,train
fuji_velvia50_2025_dc_0020.png,none,fuji,velvia50,other_color,train
kodak_portra400_2020_shanghai_0024.png,none,kodak,portra400,portra,train
harman_phoenix200_2024_dc_0012.tif,none,harman,phoenix200,other_color,train
ilford_hp5_2024_dc-eclipse_0022.jpg,none,ilford,hp5,hp5,train
showa_400_2025_spy-museum_0025.png,{'yimeng'},showa,400,other_color,train
kodak_e100_2024_dc-snow_0031.jpg,none,kodak,e100,e100,train
kodak_portra160_2021_shanghai_0011.png,{'longwei'},kodak,portra160,portra,train
kodak_e100_2024_dc-sakura_0010.jpg,"{'longwei', 'yimeng'}",kodak,e100,e100,train
kodak_5219_2024_nyc_0050.tif,{'yimeng'},kodak,5219,other_color,train
ilford_delta100_2021_shanghai_0029.png,{'yu'},ilford,delta100,other_bw,train
ilford_delta100_2021_shanghai_0032.png,none,ilford,delta100,other_bw,train
kodak_portra400_2020_nanjing_0031.png,none,kodak,portra400,portra,train
ilford_hp5_2021_nanshan_0023.png,none,ilford,hp5,hp5,train
kodak_5219_2024_nyc_0075.tif,none,kodak,5219,other_color,train
kodak_400tx_2020_shanghai_0002.png,none,kodak,400tx,other_bw,train
kodak_5219_2024_nyc_0073.tif,{'yimeng'},kodak,5219,other_color,train
ilford_hp5_2023_dc_0003.jpg,{'yimeng'},ilford,hp5,hp5,train
ilford_hp5_2021_wuhan_0013.png,none,ilford,hp5,hp5,train
kodak_portra160_2022_huangshan_0021.png,none,kodak,portra160,portra,train
ilford_hp5_2023_savannah_0025.jpg,none,ilford,hp5,hp5,train
kodak_400tmax_2021_guangzhou_0031.png,none,kodak,400tmax,other_bw,train
ilford_hp5_2023_charleston_0018.jpg,none,ilford,hp5,hp5,train
kodak_5207_2023_east-coast_0010.tif,none,kodak,5207,other_color,train
kodak_e100_2024_nyc_0024.tif,none,kodak,e100,e100,train
kodak_portra160_2024_dc-sakura_0010.jpg,none,kodak,portra160,portra,train
kodak_5222_2020_hefei_0016.png,none,kodak,5222,other_bw,train
ilford_delta400_2021_hefei_0005.png,{'longwei'},ilford,delta400,other_bw,train
ilford_hp5_2024_nyc_0018.tif,{'yimeng'},ilford,hp5,hp5,train
ilford_hp5_2023_havana_0005.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2023_dc-the-whalf_0021.jpg,{'yimeng'},ilford,hp5,hp5,train
kodak_portra160_2021_hefei_0001.png,none,kodak,portra160,portra,train
ilford_delta400_2023_dc_0006.jpg,none,ilford,delta400,other_bw,train
kodak_portra160_2021_hefei_0013.png,{'parents'},kodak,portra160,portra,train
ilford_hp5_2023_charleston_0015.jpg,none,ilford,hp5,hp5,train
cinestill_800t_2023_dc_0007.jpg,none,cinestill,800t,other_color,train
ilford_hp5_2023_dc_0018.jpg,none,ilford,hp5,hp5,train
kodak_e100_2024_flushing_0021.tif,{'yimeng'},kodak,e100,e100,train
ilford_hp5_2023_savannah_0021.jpg,none,ilford,hp5,hp5,train
kodak_portra800_2021_wuhan_0022.png,none,kodak,portra800,portra,train
ilford_hp5_2023_havana_0013.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2023_savannah_0011.jpg,{'yimeng'},ilford,hp5,hp5,train
kodak_portra800_2021_wuhan_0023.png,none,kodak,portra800,portra,train
kodak_5207_2020_shanghai_0022.png,none,kodak,5207,other_color,train
ilford_hp5_2021_shenzhen-2_0006.png,none,ilford,hp5,hp5,train
kodak_portra160_2022_huangshan_0029.png,none,kodak,portra160,portra,train
kodak_e100_2024_dc-sakura_0014.jpg,none,kodak,e100,e100,train
ilford_delta3200_2020_shanghai_0010.png,none,ilford,delta3200,other_bw,train
kodak_5219_2020_shanghai_0020.png,{'longwei'},kodak,5219,other_color,train
kodak_portra160_2024_tidal-basin-2_0035.jpg,none,kodak,portra160,portra,train
kodak_portra400_2020_shanghai_0019.png,none,kodak,portra400,portra,train
ilford_hp5_2020_nanjing_0017.png,none,ilford,hp5,hp5,train
